"","Revenue.AUD.","cluster"
"26315",58.14,3
"26316",88.64,3
"26317",167.13,3
"26318",136.32,3
"26319",362.73,1
"26320",93.1,3
"26321",54.41,3
"26322",90.91,3
"26323",72.73,3
"26324",72.73,3
"26325",58.14,3
"26326",55.81,3
"26327",54.41,3
"26328",123,3
"26329",44.69,3
"26330",62.73,3
"26331",70.85,3
"26332",199.08,1
"26333",135.45,3
"26334",162.68,3
"26335",627.24,2
"26336",120.91,3
"26337",240.73,1
"26338",72.69,3
"26339",196.36,1
"26340",44.51,3
"26341",86.31,3
"26342",131.63,3
"26343",201.75,1
"26344",331.59,1
"26345",108.14,3
"26346",114.49,3
"26347",35.61,3
"26348",77.25,3
"26349",172.68,3
"26350",149.88,3
"26351",48.77,3
"26352",49.47,3
"26353",86.31,3
"26354",34.68,3
"26355",467.98,1
"26356",2144.89,2
"26357",8.36,3
"26358",108.87,3
"26359",57,3
"26360",198.17,1
"26361",262.73,1
"26362",159.96,3
"26363",122.63,3
"26364",146.5,3
"26365",152.64,3
"26366",93.22,3
"26367",390,1
"26368",126.36,3
"26369",26.55,3
"26370",282.93,1
"26371",912.47,2
"26372",152.65,3
"26373",108.18,3
"26374",64.46,3
"26375",72.73,3
"26376",371.77,1
"26377",263.54,1
"26378",363.54,1
"26379",136.36,3
"26380",282.09,1
"26381",76.29,3
"26382",32.01,3
"26383",68.14,3
"26384",63.59,3
"26385",235.41,1
"26386",98.18,3
"26387",145.73,3
"26388",240.54,1
"26389",202.91,1
"26390",508.73,1
"26391",116.32,3
"26392",63.59,3
"26393",26.54,3
"26394",262.73,1
"26395",86.35,3
"26396",62.73,3
"26397",126.32,3
"26398",21.96,3
"26399",31.09,3
"26400",72.68,3
"26401",26.53,3
"26402",132.17,3
"26403",63.59,3
"26404",142.69,3
"26405",63.13,3
"26406",59.07,3
"26407",123.37,3
"26408",113.36,3
"26409",63.6,3
"26410",185.32,1
"26411",71.06,3
"26412",254.46,1
"26413",181.82,1
"26414",381.72,1
"26415",81.81,3
"26416",29.03,3
"26417",49.09,3
"26418",160.85,3
"26419",122.68,3
"26420",59.09,3
"26421",99.95,3
"26422",42.87,3
"26423",63.59,3
"26424",99.89,3
"26425",200,1
"26426",200,1
"26427",63.59,3
"26428",27.45,3
"26429",65.82,3
"26430",218,1
"26431",109,3
"26432",181.64,1
"26433",91.77,3
"26434",82.41,3
"26435",31.96,3
"26436",126.36,3
"26437",54.5,3
"26438",89.64,3
"26439",79.06,3
"26440",468.08,1
"26441",434.63,1
"26442",42.89,3
"26443",122.91,3
"26444",147.53,3
"26445",133.04,3
"26446",82.59,3
"26447",20.87,3
"26448",22.82,3
"26449",218.12,1
"26450",90.86,3
"26451",90.86,3
"26452",81.77,3
"26453",143.08,3
"26454",104.45,3
"26455",215.84,1
"26456",59.09,3
"26457",99.68,3
"26458",336.26,1
"26459",72.68,3
"26460",107.21,3
"26461",228.98,1
"26462",171.72,3
"26463",100,3
"26464",70.45,3
"26465",109.06,3
"26466",80.28,3
"26467",63.64,3
"26468",379.55,1
"26469",182.69,1
"26470",65.91,3
"26471",180.86,1
"26472",81.77,3
"26473",118.16,3
"26474",168.09,3
"26475",172.66,3
"26476",199.23,1
"26477",65.45,3
"26478",185.4,1
"26479",281.68,1
"26480",99.95,3
"26481",50.86,3
"26482",34.69,3
"26483",80.91,3
"26484",0.2,3
"26485",113.54,3
"26486",90.91,3
"26487",21.96,3
"26488",388.57,1
"26489",127.27,3
"26490",88.52,3
"26491",31.08,3
"26492",92.63,3
"26493",173.5,3
"26494",54.55,3
"26495",90.9,3
"26496",90,3
"26497",68.09,3
"26498",127.22,3
"26499",44.69,3
"26500",49.98,3
"26501",147.19,3
"26502",98.1,3
"26503",15.63,3
"26504",26.51,3
"26505",122.73,3
"26506",165.78,3
"26507",109.09,3
"26508",81.77,3
"26509",436.18,1
"26510",138.32,3
"26511",86.3,3
"26512",34.02,3
"26513",633.03,2
"26514",127.27,3
"26515",900,2
"26516",126.82,3
"26517",109.05,3
"26518",61.74,3
"26519",37.46,3
"26520",192.14,1
"26521",76.32,3
"26522",50.91,3
"26523",90.86,3
"26524",72.68,3
"26525",236.36,1
"26526",203.1,1
"26527",81.77,3
"26528",63.59,3
"26529",81.81,3
"26530",118.13,3
"26531",124.92,3
"26532",81.82,3
"26533",35.63,3
"26534",127.21,3
"26535",118.13,3
"26536",63.59,3
"26537",160,3
"26538",635.45,2
"26539",508.36,1
"26540",0,3
"26541",90.86,3
"26542",185.08,1
"26543",73.59,3
"26544",90.86,3
"26545",79.09,3
"26546",154.46,3
"26547",135.18,3
"26548",299.87,1
"26549",54.51,3
"26550",87.24,3
"26551",90.86,3
"26552",90,3
"26553",190.74,1
"26554",113.54,3
"26555",72.68,3
"26556",54.5,3
"26557",69.95,3
"26558",63.64,3
"26559",94.51,3
"26560",49.04,3
"26561",58.63,3
"26562",253.64,1
"26563",281.72,1
"26564",109.05,3
"26565",127.23,3
"26566",289.1,1
"26567",109.09,3
"26568",42.92,3
"26569",145.41,3
"26570",17.74,3
"26571",145.36,3
"26572",90.91,3
"26573",163.56,3
"26574",190.91,1
"26575",86.3,3
"26576",54.52,3
"26577",231.64,1
"26578",81.5,3
"26579",8.33,3
"26580",122.71,3
"26581",156.21,3
"26582",239.05,1
"26583",289.95,1
"26584",56.82,3
"26585",65.42,3
"26586",0,3
"26587",127.23,3
"26588",67.23,3
"26589",26.51,3
"26590",56.5,3
"26591",99.95,3
"26592",49.94,3
"26593",63.63,3
"26594",180.54,1
"26595",454.5,1
"26596",257.14,1
"26597",154.55,3
"26598",340.69,1
"26599",67.73,3
"26600",89.06,3
"26601",116.3,3
"26602",81.77,3
"26603",263.54,1
"26604",79.08,3
"26605",143.37,3
"26606",271.55,1
"26607",81.77,3
"26608",130.88,3
"26609",111.36,3
"26610",90.91,3
"26611",227.13,1
"26612",263.58,1
"26613",259.37,1
"26614",113.64,3
"26615",68.17,3
"26616",90.86,3
"26617",150.79,3
"26618",113.54,3
"26619",44.69,3
"26620",90.82,3
"26621",90.9,3
"26622",145.36,3
"26623",77.22,3
"26624",199.86,1
"26625",151.75,3
"26626",99.95,3
"26627",109.08,3
"26628",84.45,3
"26629",109.09,3
"26630",222.37,1
"26631",75.41,3
"26632",209.05,1
"26633",325.28,1
"26634",21.83,3
"26635",44.69,3
"26636",119.98,3
"26637",183.17,1
"26638",47.94,3
"26639",63.59,3
"26640",42.88,3
"26641",254.45,1
"26642",90,3
"26643",44.69,3
"26644",317.27,1
"26645",109.05,3
"26646",106.32,3
"26647",149.99,3
"26648",127.23,3
"26649",125.46,3
"26650",183.27,1
"26651",166.31,3
"26652",177.19,1
"26653",54.5,3
"26654",17.42,3
"26655",84.45,3
"26656",62.73,3
"26657",61.11,3
"26658",86.31,3
"26659",166.54,3
"26660",177.1,1
"26661",49.95,3
"26662",81.77,3
"26663",49.98,3
"26664",152.73,3
"26665",107.28,3
"26666",72.64,3
"26667",880.91,2
"26668",77.23,3
"26669",95.39,3
"26670",88.14,3
"26671",118.09,3
"26672",181.77,1
"26673",59.95,3
"26674",51.5,3
"26675",54.33,3
"26676",27.44,3
"26677",162.92,3
"26678",54.5,3
"26679",72.68,3
"26680",95.45,3
"26681",57.25,3
"26682",145.37,3
"26683",207.27,1
"26684",168.09,3
"26685",80.91,3
"26686",37.46,3
"26687",181.77,1
"26688",95.36,3
"26689",47.22,3
"26690",26.51,3
"26691",126.36,3
"26692",154.45,3
"26693",72.72,3
"26694",117.13,3
"26695",136.32,3
"26696",53.17,3
"26697",72.71,3
"26698",125.41,3
"26699",72,3
"26700",72.64,3
"26701",72.68,3
"26702",77.23,3
"26703",99.97,3
"26704",81.77,3
"26705",81.77,3
"26706",122.66,3
"26707",67.27,3
"26708",28.47,3
"26709",54.46,3
"26710",0,3
"26711",245.36,1
"26712",84.41,3
"26713",90.86,3
"26714",77.23,3
"26715",498.82,1
"26716",154.46,3
"26717",118.14,3
"26718",144.55,3
"26719",72.68,3
"26720",72.68,3
"26721",65.45,3
"26722",57.45,3
"26723",109.05,3
"26724",0,3
"26725",80.91,3
"26726",35.46,3
"26727",90.86,3
"26728",90.86,3
"26729",90.86,3
"26730",80.59,3
"26731",135.18,3
"26732",180.86,1
"26733",190.86,1
"26734",289.96,1
"26735",163.59,3
"26736",72.68,3
"26737",35.6,3
"26738",99.95,3
"26739",357.17,1
"26740",227.11,1
"26741",179.91,1
"26742",54.55,3
"26743",135.45,3
"26744",63.59,3
"26745",35.46,3
"26746",105.54,3
"26747",87,3
"26748",162.18,3
"26749",95.36,3
"26750",72.73,3
"26751",372.6,1
"26752",26.36,3
"26753",145.4,3
"26754",186.18,1
"26755",49.98,3
"26756",135.45,3
"26757",199.97,1
"26758",157.36,3
"26759",144.23,3
"26760",63.64,3
"26761",63.64,3
"26762",75.39,3
"26763",0,3
"26764",129.69,3
"26765",26.34,3
"26766",90.89,3
"26767",90.86,3
"26768",12.87,3
"26769",113.56,3
"26770",318.18,1
"26771",58.64,3
"26772",107.23,3
"26773",196.31,1
"26774",72.87,3
"26775",230.59,1
"26776",90.91,3
"26777",69.47,3
"26778",62.73,3
"26779",145.45,3
"26780",87.21,3
"26781",54.5,3
"26782",28.15,3
"26783",87.24,3
"26784",54.5,3
"26785",182.37,1
"26786",90.86,3
"26787",136.27,3
"26788",122.72,3
"26789",89.01,3
"26790",81.77,3
"26791",44.44,3
"26792",128.96,3
"26793",70.82,3
"26794",63.63,3
"26795",72.68,3
"26796",212.7,1
"26797",127.18,3
"26798",81.77,3
"26799",65.14,3
"26800",70.55,3
"26801",163.54,3
"26802",170.69,3
"26803",72.68,3
"26804",90.82,3
"26805",54.5,3
"26806",90.91,3
"26807",81.77,3
"26808",72.68,3
"26809",63.59,3
"26810",77.21,3
"26811",90.91,3
"26812",158.78,3
"26813",127.23,3
"26814",667.22,2
"26815",136.31,3
"26816",37.82,3
"26817",163.59,3
"26818",21.95,3
"26819",26.35,3
"26820",62.71,3
"26821",266.64,1
"26822",124.06,3
"26823",68.09,3
"26824",294.86,1
"26825",99.95,3
"26826",54.53,3
"26827",72.64,3
"26828",0,3
"26829",208.96,1
"26830",187.19,1
"26831",122.58,3
"26832",118.14,3
"26833",79.96,3
"26834",40.47,3
"26835",109.05,3
"26836",82.69,3
"26837",108.18,3
"26838",10.92,3
"26839",90.91,3
"26840",81.77,3
"26841",109.05,3
"26842",231.96,1
"26843",169.01,3
"26844",59.05,3
"26845",268,1
"26846",72.68,3
"26847",118.18,3
"26848",72.73,3
"26849",154.5,3
"26850",69.02,3
"26851",326.46,1
"26852",149.93,3
"26853",57.24,3
"26854",90.86,3
"26855",0,3
"26856",5.08,3
"26857",126.36,3
"26858",112.71,3
"26859",49.98,3
"26860",77.27,3
"26861",108.18,3
"26862",20.6,3
"26863",186.76,1
"26864",145.41,3
"26865",163.59,3
"26866",117.42,3
"26867",57.8,3
"26868",85.6,3
"26869",33.57,3
"26870",90,3
"26871",249.03,1
"26872",118.14,3
"26873",81.77,3
"26874",138.3,3
"26875",21.99,3
"26876",52.87,3
"26877",118.14,3
"26878",99.95,3
"26879",90.91,3
"26880",195.31,1
"26881",63.59,3
"26882",159.09,3
"26883",159.09,3
"26884",113.58,3
"26885",52.25,3
"26886",184.42,1
"26887",245.36,1
"26888",51.77,3
"26889",146.75,3
"26890",71.34,3
"26891",104.53,3
"26892",209.09,1
"26893",62.88,3
"26894",39.96,3
"26895",62.69,3
"26896",455.37,1
"26897",20.18,3
"26898",162.73,3
"26899",106.55,3
"26900",154.55,3
"26901",106.36,3
"26902",65.42,3
"26903",65.27,3
"26904",309.33,1
"26905",526.25,2
"26906",161.47,3
"26907",95.96,3
"26908",90.88,3
"26909",57.27,3
"26910",217.27,1
"26911",159.09,3
"26912",68.15,3
"26913",0,3
"26914",81.81,3
"26915",130.55,3
"26916",427.18,1
"26917",158.99,3
"26918",90.86,3
"26919",63.59,3
"26920",81.77,3
"26921",246.46,1
"26922",10.55,3
"26923",35.61,3
"26924",135.14,3
"26925",162.73,3
"26926",54.5,3
"26927",100,3
"26928",299.91,1
"26929",280.91,1
"26930",65.61,3
"26931",171.77,3
"26932",81.32,3
"26933",208.18,1
"26934",181.77,1
"26935",208.94,1
"26936",136.31,3
"26937",90,3
"26938",90.91,3
"26939",185.54,1
"26940",81.77,3
"26941",75.76,3
"26942",188.51,1
"26943",65,3
"26944",122.66,3
"26945",90.91,3
"26946",0,3
"26947",54.5,3
"26948",301.09,1
"26949",0,3
"26950",24.69,3
"26951",81.77,3
"26952",0,3
"26953",305.69,1
"26954",317.92,1
"26955",461.25,1
"26956",176.04,3
"26957",67.27,3
"26958",59.07,3
"26959",32,3
"26960",71.8,3
"26961",76.32,3
"26962",572.59,2
"26963",8.59,3
"26964",62.72,3
"26965",54.49,3
"26966",115.78,3
"26967",268.13,1
"26968",136.32,3
"26969",44,3
"26970",68.12,3
"26971",139.01,3
"26972",139.96,3
"26973",97.71,3
"26974",90,3
"26975",0,3
"26976",345.45,1
"26977",207.95,1
"26978",507.73,1
"26979",117.22,3
"26980",108.14,3
"26981",160.09,3
"26982",196.33,1
"26983",122.29,3
"26984",362.5,1
"26985",181.76,1
"26986",59.09,3
"26987",118.14,3
"26988",204.46,1
"26989",34.73,3
"26990",163.54,3
"26991",49.04,3
"26992",509,1
"26993",54.5,3
"26994",127.18,3
"26995",54.46,3
"26996",166.55,3
"26997",109.09,3
"26998",154.45,3
"26999",113.64,3
"27000",145.46,3
"27001",90.89,3
"27002",81.77,3
"27003",340.91,1
"27004",54.5,3
"27005",37.25,3
"27006",109.05,3
"27007",81.77,3
"27008",54.5,3
"27009",198.82,1
"27010",108.95,3
"27011",81.77,3
"27012",148,3
"27013",425.56,1
"27014",130.18,3
"27015",54.98,3
"27016",101.78,3
"27017",172.68,3
"27018",63.59,3
"27019",63.59,3
"27020",65.42,3
"27021",74.54,3
"27022",199.95,1
"27023",72.71,3
"27024",136.36,3
"27025",59.05,3
"27026",163.64,3
"27027",54.5,3
"27028",199.91,1
"27029",54.09,3
"27030",290.18,1
"27031",145.35,3
"27032",85.76,3
"27033",63.55,3
"27034",59.09,3
"27035",35.42,3
"27036",20.47,3
"27037",290.87,1
"27038",81.77,3
"27039",269.18,1
"27040",118.14,3
"27041",136.32,3
"27042",73.31,3
"27043",0,3
"27044",292.05,1
"27045",247.23,1
"27046",52.12,3
"27047",120.27,3
"27048",95.41,3
"27049",31.08,3
"27050",44.69,3
"27051",59.03,3
"27052",123.37,3
"27053",80.59,3
"27054",172.62,3
"27055",100,3
"27056",149.06,3
"27057",26.55,3
"27058",271.51,1
"27059",81.77,3
"27060",54.5,3
"27061",54.55,3
"27062",63.64,3
"27063",72.69,3
"27064",199.95,1
"27065",90,3
"27066",153.64,3
"27067",158.12,3
"27068",181.77,1
"27069",271.8,1
"27070",81.73,3
"27071",122.66,3
"27072",92.73,3
"27073",289.62,1
"27074",172.59,3
"27075",113.18,3
"27076",12.87,3
"27077",154.5,3
"27078",154.5,3
"27079",162.72,3
"27080",147.23,3
"27081",26.53,3
"27082",290.82,1
"27083",53.78,3
"27084",153.08,3
"27085",119.92,3
"27086",72.63,3
"27087",145.4,3
"27088",77.27,3
"27089",145.41,3
"27090",190.86,1
"27091",99.08,3
"27092",12.87,3
"27093",122.68,3
"27094",113.59,3
"27095",26.35,3
"27096",49.95,3
"27097",54.5,3
"27098",85.39,3
"27099",134.46,3
"27100",154.45,3
"27101",131,3
"27102",43.65,3
"27103",298.52,1
"27104",59.07,3
"27105",291.91,1
"27106",118.08,3
"27107",78.14,3
"27108",104.41,3
"27109",64.73,3
"27110",77.14,3
"27111",72.68,3
"27112",90.85,3
"27113",122.69,3
"27114",121.05,3
"27115",73.59,3
"27116",0,3
"27117",81.77,3
"27118",154.41,3
"27119",86.32,3
"27120",73.54,3
"27121",81.81,3
"27122",105.45,3
"27123",0,3
"27124",127.27,3
"27125",90,3
"27126",127.22,3
"27127",139.98,3
"27128",57.18,3
"27129",99.95,3
"27130",40.17,3
"27131",59.05,3
"27132",35.6,3
"27133",297.29,1
"27134",100,3
"27135",0,3
"27136",230.55,1
"27137",1059.09,2
"27138",73.59,3
"27139",245.28,1
"27140",121.78,3
"27141",81.77,3
"27142",179.81,1
"27143",64.73,3
"27144",127.23,3
"27145",154.51,3
"27146",152.32,3
"27147",181.82,1
"27148",65.83,3
"27149",63.59,3
"27150",99.95,3
"27151",188.14,1
"27152",121.74,3
"27153",58.15,3
"27154",59.09,3
"27155",118.18,3
"27156",199.95,1
"27157",94.5,3
"27158",59.04,3
"27159",199.9,1
"27160",136.32,3
"27161",81.81,3
"27162",63.63,3
"27163",69.97,3
"27164",295.28,1
"27165",149.86,3
"27166",99.05,3
"27167",159,3
"27168",50.45,3
"27169",117.77,3
"27170",589.78,2
"27171",8.07,3
"27172",107.22,3
"27173",165.43,3
"27174",526.36,2
"27175",73.6,3
"27176",72.69,3
"27177",26.51,3
"27178",145.45,3
"27179",145.4,3
"27180",67.91,3
"27181",454.32,1
"27182",199.82,1
"27183",309.01,1
"27184",97.24,3
"27185",27.64,3
"27186",81.8,3
"27187",65.4,3
"27188",54.5,3
"27189",116.91,3
"27190",232.73,1
"27191",231.82,1
"27192",153.63,3
"27193",105.4,3
"27194",54.53,3
"27195",271.82,1
"27196",475.72,1
"27197",1049.94,2
"27198",63,3
"27199",72.68,3
"27200",145.32,3
"27201",118.14,3
"27202",37.88,3
"27203",177.25,1
"27204",63.59,3
"27205",262.31,1
"27206",107.82,3
"27207",200,1
"27208",227.18,1
"27209",254.5,1
"27210",136.36,3
"27211",122.68,3
"27212",445.45,1
"27213",154.45,3
"27214",163.64,3
"27215",111.5,3
"27216",72.73,3
"27217",42.57,3
"27218",90,3
"27219",160,3
"27220",154.5,3
"27221",118.14,3
"27222",71.77,3
"27223",24.46,3
"27224",63.63,3
"27225",185.09,1
"27226",172.63,3
"27227",58.15,3
"27228",86.27,3
"27229",72.68,3
"27230",89.04,3
"27231",95.44,3
"27232",140.44,3
"27233",55.36,3
"27234",63.59,3
"27235",93.55,3
"27236",72.65,3
"27237",109.05,3
"27238",113.54,3
"27239",0,3
"27240",145.45,3
"27241",90.9,3
"27242",53.64,3
"27243",690.54,2
"27244",160.63,3
"27245",44.23,3
"27246",94.48,3
"27247",195.55,1
"27248",70.86,3
"27249",90.91,3
"27250",72.69,3
"27251",49.96,3
"27252",63.59,3
"27253",66.3,3
"27254",171.82,3
"27255",72.7,3
"27256",109.05,3
"27257",68.17,3
"27258",181.81,1
"27259",245.45,1
"27260",254.46,1
"27261",353.64,1
"27262",361.82,1
"27263",599.83,2
"27264",272.68,1
"27265",62.92,3
"27266",54.49,3
"27267",0,3
"27268",86.36,3
"27269",0,3
"27270",81.72,3
"27271",345.45,1
"27272",49.95,3
"27273",54.5,3
"27274",109.09,3
"27275",136.32,3
"27276",95.42,3
"27277",72.68,3
"27278",26.53,3
"27279",200.74,1
"27280",81.77,3
"27281",81.77,3
"27282",65.89,3
"27283",159.03,3
"27284",90.91,3
"27285",145.31,3
"27286",181.73,1
"27287",90.86,3
"27288",63,3
"27289",120.27,3
"27290",79.08,3
"27291",101.18,3
"27292",60.42,3
"27293",381.18,1
"27294",163.64,3
"27295",136.32,3
"27296",408.96,1
"27297",229.05,1
"27298",231.45,1
"27299",26.51,3
"27300",471.51,1
"27301",179.95,1
"27302",92.66,3
"27303",54.55,3
"27304",63.59,3
"27305",159.09,3
"27306",544.55,2
"27307",544.55,2
"27308",76.32,3
"27309",168.09,3
"27310",63.63,3
"27311",44.64,3
"27312",80.91,3
"27313",353.45,1
"27314",209.04,1
"27315",0,3
"27316",54.5,3
"27317",67.73,3
"27318",90.91,3
"27319",81.77,3
"27320",416.32,1
"27321",127.27,3
"27322",199.82,1
"27323",103.62,3
"27324",51.8,3
"27325",181.82,1
"27326",151.96,3
"27327",90.86,3
"27328",77.18,3
"27329",87.82,3
"27330",32,3
"27331",24.58,3
"27332",0,3
"27333",226.36,1
"27334",31.78,3
"27335",34.96,3
"27336",145.36,3
"27337",48.09,3
"27338",92.47,3
"27339",50,3
"27340",145.32,3
"27341",80.9,3
"27342",54.5,3
"27343",180.91,1
"27344",32.74,3
"27345",90.86,3
"27346",145.45,3
"27347",115.36,3
"27348",170.1,3
"27349",209.1,1
"27350",72.68,3
"27351",290.18,1
"27352",109,3
"27353",206.35,1
"27354",50.89,3
"27355",79.89,3
"27356",54.5,3
"27357",177.1,1
"27358",72.68,3
"27359",90.9,3
"27360",21.96,3
"27361",35.64,3
"27362",254.49,1
"27363",136.31,3
"27364",170.77,3
"27365",135.18,3
"27366",63.6,3
"27367",42.89,3
"27368",71.82,3
"27369",90.9,3
"27370",175.16,3
"27371",65.91,3
"27372",114.55,3
"27373",58.18,3
"27374",121.82,3
"27375",113.57,3
"27376",108.18,3
"27377",98.63,3
"27378",69.06,3
"27379",120.36,3
"27380",67.24,3
"27381",109,3
"27382",210.76,1
"27383",39.79,3
"27384",99.95,3
"27385",40.17,3
"27386",218.03,1
"27387",62.23,3
"27388",336.1,1
"27389",370.86,1
"27390",68.17,3
"27391",218.1,1
"27392",45.45,3
"27393",299.85,1
"27394",295.22,1
"27395",138.01,3
"27396",186.18,1
"27397",199.86,1
"27398",90.86,3
"27399",107.91,3
"27400",254.44,1
"27401",163.5,3
"27402",63.18,3
"27403",54.5,3
"27404",131.31,3
"27405",65.44,3
"27406",181.36,1
"27407",101.81,3
"27408",64.73,3
"27409",66.27,3
"27410",271.8,1
"27411",28.71,3
"27412",13.05,3
"27413",108.14,3
"27414",109.03,3
"27415",216.37,1
"27416",172.66,3
"27417",0,3
"27418",404.99,1
"27419",92.73,3
"27420",50,3
"27421",216.09,1
"27422",72.68,3
"27423",340.67,1
"27424",237.62,1
"27425",49.04,3
"27426",46.32,3
"27427",45.46,3
"27428",163.64,3
"27429",98.14,3
"27430",145.27,3
"27431",81.77,3
"27432",63.59,3
"27433",398.34,1
"27434",44.69,3
"27435",53.59,3
"27436",263.58,1
"27437",127.23,3
"27438",136.27,3
"27439",181.77,1
"27440",81.77,3
"27441",122.68,3
"27442",73.5,3
"27443",122.08,3
"27444",136.27,3
"27445",72.27,3
"27446",71.5,3
"27447",49.05,3
"27448",89.09,3
"27449",139.19,3
"27450",67.28,3
"27451",121.78,3
"27452",63.59,3
"27453",79.43,3
"27454",131.78,3
"27455",104.42,3
"27456",72.71,3
"27457",208.18,1
"27458",80.91,3
"27459",176.24,3
"27460",59.05,3
"27461",126.36,3
"27462",122.64,3
"27463",218.1,1
"27464",0,3
"27465",95.39,3
"27466",50.91,3
"27467",81.72,3
"27468",159.09,3
"27469",76.36,3
"27470",50.91,3
"27471",118.14,3
"27472",145.32,3
"27473",152.61,3
"27474",212.12,1
"27475",145.32,3
"27476",150,3
"27477",226.36,1
"27478",143.83,3
"27479",91.82,3
"27480",32.87,3
"27481",95.41,3
"27482",135.45,3
"27483",154.27,3
"27484",229.86,1
"27485",72,3
"27486",72.72,3
"27487",126.52,3
"27488",79.47,3
"27489",90.82,3
"27490",39.96,3
"27491",49.95,3
"27492",223.55,1
"27493",81.77,3
"27494",63.59,3
"27495",44.23,3
"27496",60,3
"27497",245.41,1
"27498",0,3
"27499",0,3
"27500",81.67,3
"27501",81.67,3
"27502",63.59,3
"27503",131.82,3
"27504",65.4,3
"27505",59.96,3
"27506",117.26,3
"27507",190.16,1
"27508",140.74,3
"27509",49.02,3
"27510",90.86,3
"27511",90.86,3
"27512",35.6,3
"27513",90.86,3
"27514",195.57,1
